קופה,תקופה,קוד,נכס,כמות
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",1995.81
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,3763.98
120,01/2022,553,קרנות הון סיכון,187.26
120,01/2022,5302,"קרנות נדל""ן",48.16
120,01/2022,552,קרנות השקעה אחרות,388.16
120,01/2022,5005,"קרנות הון סיכון בחו""ל",1130.36
120,01/2022,5305,"קרנות נדל""ן בחו""ל",1709.87
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",3965.35
120,01/2022,313,Warrants אופציות מסוג,10.92
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,56.12
120,01/2022,5279,אופציה מסוג Warrant,0.31
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-49.51
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",30.51
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-104.22
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,15.36
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),8.65
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-10.38
120,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",310.88
120,01/2022,8864,"ומעלה בחו""ל +A ועד -BBB בדירוג (Tranch) שכבת חוב",95.42
120,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",201.72
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",1055.35
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,2904.84
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,2841.02
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,4789.51
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",712.64
120,01/2022,5202,זכויות במקרקעין מניבים,6.66
120,01/2022,554,חייבים שונים,9.43
120,01/2022,555,זכאים (ירשם במינוס,-0.38
120,01/2022,5050,זכאים מס הכנסה,-7.27
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",12623.29
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",2197.32
120,01/2022,105,"פח""ק/פר""י",3896.5
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",15599.15
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",7971.12
120,01/2022,6241,מניות היתר,1487.12
120,01/2022,108,מניות לא סחירות,458.87
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",1620.24
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",23211.97
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,2518.62
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,15090.21
120,01/2022,94,תעודת השתתפות בקרן נאמנות,29.56
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,7492.89
120,01/2022,552,קרנות השקעה אחרות,165.28
120,01/2022,313,Warrants אופציות מסוג,19.0
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,56.12
120,01/2022,5279,אופציה מסוג Warrant,0.54
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-37.18
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",19.49
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-208.23
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,26.82
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),17.19
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-20.67
120,01/2022,554,חייבים שונים,11.3
120,01/2022,555,זכאים (ירשם במינוס,-0.25
120,01/2022,5050,זכאים מס הכנסה,-7.01
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",72499.73
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",1673.42
120,01/2022,105,"פח""ק/פר""י",13.62
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",159791.38
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",129057.85
120,01/2022,304,"מק""מ",89808.25
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",24569.02
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,11754.0
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",908.13
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",670.51
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,394.72
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,6322.74
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,3255.13
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",711.18
120,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",398.81
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",3643.43
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",8516.15
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",7272.5
120,01/2022,7162,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",1019.54
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",14685.96
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",7790.17
120,01/2022,6241,מניות היתר,986.5
120,01/2022,108,מניות לא סחירות,2747.79
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",565.79
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",11161.89
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,2551.92
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,38861.2
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",1900.47
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,14220.69
120,01/2022,553,קרנות הון סיכון,1761.7
120,01/2022,7191,קרנות גידור,442.47
120,01/2022,5302,"קרנות נדל""ן",328.48
120,01/2022,552,קרנות השקעה אחרות,5535.11
120,01/2022,5005,"קרנות הון סיכון בחו""ל",488.44
120,01/2022,7201,"קרנות גידור בחו""ל",2177.19
120,01/2022,5305,"קרנות נדל""ן בחו""ל",3352.21
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",7268.8
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,25.26
120,01/2022,5279,אופציה מסוג Warrant,19.85
120,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-825.67
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-548.92
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-31.77
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",299.64
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-2259.55
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-528.45
120,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",15.93
120,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-14.8
120,01/2022,7293,"בחו""ל סחירות long אופציות על מדדים/נכסים אחרים",551.38
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-140.45
120,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-392.28
120,01/2022,8774,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,120.32
120,01/2022,8814,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס אשראי",4517.31
120,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",4009.46
120,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",367.65
120,01/2022,7351,-BBB: : +A הלוואות עם ערבות בנקאית בדירוג,2300.77
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,618.85
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,483.58
120,01/2022,8881,או לא מדורגות שעומדות כנגדן בטוחה מספקת (-BBB) -הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,3345.4
120,01/2022,7491,הלוואות לא מובטחות,2337.26
120,01/2022,7371,"תיקי משכנתאות בחו""ל, או שעומדת כנגדם בכל עת בטוחה מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישותם משכנתא ",9592.37
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",10787.63
120,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",10126.91
120,01/2022,5203,זכויות במקרקעין לא מניבים,301.86
120,01/2022,554,חייבים שונים,54.14
120,01/2022,555,זכאים (ירשם במינוס,-1.66
120,01/2022,5050,זכאים מס הכנסה,-43.83
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",144734.55
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",29647.69
120,01/2022,105,"פח""ק/פר""י",30.29
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",209254.47
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",223834.13
120,01/2022,304,"מק""מ",134244.28
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",66333.55
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,15538.26
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",1692.06
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",741.7
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,481.82
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,7226.46
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,5433.02
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",1606.78
120,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",579.47
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",5062.23
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",12292.34
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",10451.99
120,01/2022,7162,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",1491.47
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",59358.28
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",29949.1
120,01/2022,6241,מניות היתר,4022.42
120,01/2022,108,מניות לא סחירות,10636.6
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",2143.13
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",43006.07
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,5736.67
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,137070.11
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",1074.88
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,55736.11
120,01/2022,553,קרנות הון סיכון,7154.17
120,01/2022,7191,קרנות גידור,1750.78
120,01/2022,5302,"קרנות נדל""ן",672.45
120,01/2022,552,קרנות השקעה אחרות,10323.83
120,01/2022,5005,"קרנות הון סיכון בחו""ל",1959.04
120,01/2022,7201,"קרנות גידור בחו""ל",6840.45
120,01/2022,5305,"קרנות נדל""ן בחו""ל",6041.56
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",17776.78
120,01/2022,313,Warrants אופציות מסוג,1.78
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,101.52
120,01/2022,5279,אופציה מסוג Warrant,61.82
120,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-3297.32
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-625.96
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-1.19
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-105.12
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-10623.76
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-2139.79
120,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",4.6
120,01/2022,7293,"בחו""ל סחירות long אופציות על מדדים/נכסים אחרים",2184.3
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-541.74
120,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-1556.83
120,01/2022,8774,ומעלה בישראל -AA בדירוג (Tranch) שכבת חוב,225.71
120,01/2022,8814,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס אשראי",6218.1
120,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",5400.33
120,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",697.04
120,01/2022,7351,-BBB: : +A הלוואות עם ערבות בנקאית בדירוג,3330.7
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,1183.95
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,713.71
120,01/2022,8881,או לא מדורגות שעומדות כנגדן בטוחה מספקת (-BBB) -הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,4923.68
120,01/2022,7491,הלוואות לא מובטחות,4636.72
120,01/2022,7371,"תיקי משכנתאות בחו""ל, או שעומדת כנגדם בכל עת בטוחה מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישותם משכנתא ",13001.37
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",15217.03
120,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",43737.84
120,01/2022,5203,זכויות במקרקעין לא מניבים,671.47
120,01/2022,554,חייבים שונים,249.45
120,01/2022,555,זכאים (ירשם במינוס,-6.4
120,01/2022,5050,זכאים מס הכנסה,-89.48
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",394946.9
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",181308.87
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",200837.88
120,01/2022,304,"מק""מ",371366.58
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",280028.42
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",315339.56
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",165460.45
120,01/2022,6241,מניות היתר,44955.12
120,01/2022,108,מניות לא סחירות,18002.85
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",11419.52
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",403678.86
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,8615.07
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,718937.19
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,310923.6
120,01/2022,553,קרנות הון סיכון,1699.74
120,01/2022,5005,"קרנות הון סיכון בחו""ל",4818.57
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",815.6
120,01/2022,313,Warrants אופציות מסוג,1289.52
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,261.09
120,01/2022,5279,אופציה מסוג Warrant,2824.71
120,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-17049.35
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-1516.02
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-3937.47
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-60358.88
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-11396.64
120,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",335.97
120,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-311.88
120,01/2022,7293,"בחו""ל סחירות long אופציות על מדדים/נכסים אחרים",11409.27
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-2809.04
120,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-8103.29
120,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",233220.0
120,01/2022,554,חייבים שונים,250.37
120,01/2022,555,זכאים (ירשם במינוס,-11.0
120,01/2022,5050,זכאים מס הכנסה,-144.16
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",64283.18
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",10971.29
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",90584.07
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",83529.59
120,01/2022,304,"מק""מ",108301.36
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",22309.64
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,7203.74
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",296.34
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,190.83
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,2777.77
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,71.37
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",4323.33
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",4259.29
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",17577.93
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",5837.51
120,01/2022,6241,מניות היתר,1292.35
120,01/2022,108,מניות לא סחירות,2844.13
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",889.82
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",17843.6
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,2143.17
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,62825.59
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",427.62
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,22985.6
120,01/2022,553,קרנות הון סיכון,2095.66
120,01/2022,5302,"קרנות נדל""ן",221.36
120,01/2022,552,קרנות השקעה אחרות,186.05
120,01/2022,5005,"קרנות הון סיכון בחו""ל",805.55
120,01/2022,7201,"קרנות גידור בחו""ל",1368.96
120,01/2022,5305,"קרנות נדל""ן בחו""ל",193.51
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",1901.83
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,31.14
120,01/2022,5279,אופציה מסוג Warrant,25.32
120,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-1362.74
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-139.06
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-44.99
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-4598.03
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-897.98
120,01/2022,5563,"שקל/מט""ח לא סחירות (long) OTC אופציות",26.51
120,01/2022,5565,"שקל/מט""ח (short) בחסר OTC אופציות",-24.62
120,01/2022,7293,"בחו""ל סחירות long אופציות על מדדים/נכסים אחרים",911.89
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-220.71
120,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-637.63
120,01/2022,8814,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס אשראי",1944.9
120,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",2143.92
120,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",266.16
120,01/2022,7371,"תיקי משכנתאות בחו""ל, או שעומדת כנגדם בכל עת בטוחה מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישותם משכנתא ",2698.15
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",4379.56
120,01/2022,7397,"ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות נקובים במט""ח בדירוג",18568.14
120,01/2022,554,חייבים שונים,113.42
120,01/2022,555,זכאים (ירשם במינוס,-1.94
120,01/2022,5050,זכאים מס הכנסה,-32.36
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",189.5
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",166.87
120,01/2022,105,"פח""ק/פר""י",1115.01
120,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",4413.32
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",201.27
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",3316.28
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",2850.57
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",422.82
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",9.91
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,1099.6
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,106.12
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,6632.62
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",6692.33
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,7160.47
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",667.45
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",54.51
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",-9.45
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",0.27
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-62.62
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-22.29
120,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-45.05
120,01/2022,554,חייבים שונים,4.21
120,01/2022,555,זכאים (ירשם במינוס,-0.19
120,01/2022,5050,זכאים מס הכנסה,-1.0
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",648.86
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",0.0
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,23775.75
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",183653.88
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,16601.84
120,01/2022,7191,קרנות גידור,40010.98
120,01/2022,552,קרנות השקעה אחרות,7642.5
120,01/2022,5005,"קרנות הון סיכון בחו""ל",4298.17
120,01/2022,7201,"קרנות גידור בחו""ל",2713.29
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",18142.04
120,01/2022,554,חייבים שונים,476.42
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",71.02
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",0.36
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,156.03
120,01/2022,5904,"השקעות בתעודות סל שמחקות מדדי מניות בחו""ל",311.14
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",832.84
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,201.83
120,01/2022,94,תעודת השתתפות בקרן נאמנות,104.82
120,01/2022,7191,קרנות גידור,204.14
120,01/2022,552,קרנות השקעה אחרות,7.68
120,01/2022,5005,"קרנות הון סיכון בחו""ל",39.22
120,01/2022,7201,"קרנות גידור בחו""ל",17.91
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",40.01
120,01/2022,554,חייבים שונים,6.97
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",81.78
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",0.26
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,663.14
120,01/2022,5904,"השקעות בתעודות סל שמחקות מדדי מניות בחו""ל",633.04
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",172.75
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,660.69
120,01/2022,7191,קרנות גידור,226.9
120,01/2022,5005,"קרנות הון סיכון בחו""ל",100.86
120,01/2022,7201,"קרנות גידור בחו""ל",50.14
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",59.75
120,01/2022,554,חייבים שונים,6.18
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",3779.25
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",885.94
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",3230.0
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",16389.95
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",1718.86
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",2706.04
120,01/2022,6241,מניות היתר,144.52
